Event_ID,Event_Name,Event_Type,Event_Date,Location,Ticket_Price,Weather_Condition,Attendance_Count,Day_of_Week
403,Event 403,Workshop,2022-02-14,E,32,Sunny,76,Monday
404,Event 404,Conference,2022-09-14,E,43,Rainy,234,Wednesday
405,Event 405,Workshop,2023-11-27,D,89,Cloudy,490,Monday
406,Event 406,Workshop,2022-09-10,E,18,Cloudy,489,Saturday
407,Event 407,Concert,2022-06-04,B,35,Rainy,422,Saturday
408,Event 408,Conference,2024-02-20,B,39,Rainy,307,Tuesday
409,Event 409,Workshop,2023-08-28,B,92,Rainy,53,Monday
410,Event 410,Workshop,2022-04-20,D,67,Cloudy,282,Wednesday
411,Event 411,Expo,2023-11-16,B,18,Cloudy,429,Thursday
412,Event 412,Concert,2022-04-05,D,81,Sunny,170,Tuesday
413,Event 413,Expo,2023-11-28,E,27,Cloudy,438,Tuesday
414,Event 414,Expo,2022-05-16,E,14,Sunny,275,Monday
415,Event 415,Concert,2022-03-11,C,28,Cloudy,408,Friday
416,Event 416,Concert,2023-05-31,E,66,Rainy,293,Wednesday
417,Event 417,Workshop,2023-02-03,C,91,Sunny,226,Friday
418,Event 418,Workshop,2023-06-29,E,13,Sunny,334,Thursday
419,Event 419,Workshop,2022-05-28,B,66,Rainy,87,Saturday
420,Event 420,Workshop,2024-01-29,D,55,Rainy,321,Monday
421,Event 421,Concert,2023-04-23,E,74,Rainy,215,Sunday
422,Event 422,Workshop,2023-04-05,E,29,Sunny,316,Wednesday
423,Event 423,Workshop,2024-02-15,B,31,Cloudy,247,Thursday
424,Event 424,Concert,2023-07-09,E,85,Cloudy,346,Sunday
425,Event 425,Concert,2022-11-10,C,12,Cloudy,190,Thursday
426,Event 426,Expo,2022-02-13,A,25,Cloudy,474,Sunday
427,Event 427,Conference,2024-03-08,B,58,Cloudy,204,Friday
428,Event 428,Concert,2023-06-04,D,39,Sunny,163,Sunday
429,Event 429,Concert,2022-05-22,A,65,Cloudy,303,Sunday
430,Event 430,Concert,2022-12-28,E,76,Rainy,205,Wednesday
431,Event 431,Concert,2022-05-10,A,21,Sunny,79,Tuesday
432,Event 432,Concert,2023-03-01,E,73,Sunny,415,Wednesday
433,Event 433,Concert,2023-12-25,B,30,Rainy,425,Monday
434,Event 434,Expo,2022-04-26,C,95,Cloudy,346,Tuesday
435,Event 435,Concert,2022-01-03,B,60,Sunny,181,Monday
436,Event 436,Workshop,2024-04-16,C,21,Sunny,365,Tuesday
437,Event 437,Conference,2023-06-01,C,28,Rainy,249,Thursday
438,Event 438,Workshop,2023-08-17,A,27,Cloudy,70,Thursday
439,Event 439,Conference,2022-08-22,C,20,Rainy,421,Monday
440,Event 440,Workshop,2023-03-18,E,95,Sunny,291,Saturday
441,Event 441,Conference,2022-04-09,B,81,Sunny,289,Saturday
442,Event 442,Expo,2024-04-30,B,40,Rainy,239,Tuesday
443,Event 443,Expo,2023-01-06,E,37,Sunny,298,Friday
444,Event 444,Workshop,2022-09-04,E,40,Sunny,313,Sunday
445,Event 445,Expo,2022-12-09,B,78,Cloudy,147,Friday
446,Event 446,Concert,2024-02-22,D,38,Sunny,491,Thursday
447,Event 447,Conference,2023-07-16,E,94,Rainy,229,Sunday
448,Event 448,Conference,2022-01-28,A,19,Sunny,475,Friday
449,Event 449,Expo,2023-09-26,C,89,Rainy,282,Tuesday
450,Event 450,Workshop,2022-09-30,A,35,Cloudy,422,Friday
451,Event 451,Conference,2023-12-31,A,93,Rainy,146,Sunday
452,Event 452,Conference,2023-04-10,C,15,Rainy,429,Monday
453,Event 453,Concert,2023-07-10,E,29,Cloudy,236,Monday
454,Event 454,Workshop,2023-04-19,C,30,Sunny,223,Wednesday
455,Event 455,Expo,2022-10-26,A,95,Sunny,236,Wednesday
456,Event 456,Conference,2022-03-13,B,34,Sunny,232,Sunday
457,Event 457,Workshop,2022-01-19,E,83,Sunny,123,Wednesday
458,Event 458,Concert,2022-07-02,C,37,Sunny,91,Saturday
459,Event 459,Expo,2022-11-02,A,90,Cloudy,473,Wednesday
460,Event 460,Workshop,2023-08-19,D,46,Cloudy,271,Saturday
461,Event 461,Workshop,2022-02-26,C,42,Cloudy,427,Saturday
462,Event 462,Workshop,2023-04-20,C,88,Cloudy,123,Thursday
463,Event 463,Expo,2022-11-01,B,61,Rainy,471,Tuesday
464,Event 464,Conference,2022-07-23,B,68,Sunny,439,Saturday
465,Event 465,Workshop,2022-07-05,E,89,Sunny,236,Tuesday
466,Event 466,Expo,2022-08-16,D,31,Sunny,221,Tuesday
467,Event 467,Concert,2024-03-04,B,25,Cloudy,422,Monday
468,Event 468,Conference,2023-09-21,E,36,Rainy,116,Thursday
469,Event 469,Concert,2023-04-26,C,32,Cloudy,479,Wednesday
470,Event 470,Concert,2022-02-26,D,46,Rainy,124,Saturday
471,Event 471,Concert,2023-06-12,B,44,Cloudy,305,Monday
472,Event 472,Conference,2022-11-16,E,90,Cloudy,392,Wednesday
473,Event 473,Expo,2022-09-30,E,41,Cloudy,355,Friday
474,Event 474,Conference,2022-12-18,D,52,Rainy,241,Sunday
475,Event 475,Conference,2023-03-23,C,43,Rainy,166,Thursday
476,Event 476,Concert,2023-04-13,B,81,Rainy,234,Thursday
477,Event 477,Concert,2022-09-12,C,12,Cloudy,254,Monday
478,Event 478,Expo,2023-03-18,A,90,Rainy,418,Saturday
479,Event 479,Workshop,2023-04-30,E,24,Sunny,137,Sunday
480,Event 480,Conference,2022-06-15,E,76,Cloudy,230,Wednesday
481,Event 481,Concert,2022-11-04,D,96,Cloudy,334,Friday
482,Event 482,Conference,2024-04-10,C,15,Rainy,310,Wednesday
483,Event 483,Conference,2022-02-07,E,47,Sunny,401,Monday
484,Event 484,Expo,2022-11-19,E,85,Sunny,448,Saturday
485,Event 485,Concert,2022-03-17,C,57,Rainy,448,Thursday
486,Event 486,Workshop,2022-06-18,B,40,Sunny,401,Saturday
487,Event 487,Conference,2022-06-30,C,100,Rainy,213,Thursday
488,Event 488,Conference,2023-11-10,E,25,Cloudy,386,Friday
489,Event 489,Conference,2023-06-08,C,34,Sunny,270,Thursday
490,Event 490,Concert,2022-10-28,E,99,Cloudy,374,Friday
491,Event 491,Workshop,2024-03-26,B,87,Cloudy,496,Tuesday
492,Event 492,Workshop,2024-03-14,D,22,Sunny,341,Thursday
493,Event 493,Concert,2023-10-30,B,90,Sunny,196,Monday
494,Event 494,Expo,2023-10-03,A,30,Cloudy,158,Tuesday
495,Event 495,Workshop,2023-08-23,C,41,Cloudy,189,Wednesday
496,Event 496,Expo,2022-12-21,D,62,Rainy,353,Wednesday
497,Event 497,Concert,2023-10-26,E,47,Rainy,276,Thursday
498,Event 498,Workshop,2023-11-02,B,39,Rainy,223,Thursday
499,Event 499,Expo,2023-12-03,B,89,Sunny,153,Sunday
500,Event 500,Conference,2024-02-01,D,43,Cloudy,408,Thursday
501,Event 501,Workshop,2022-04-29,A,67,Rainy,305,Friday
502,Event 502,Concert,2023-11-12,D,50,Cloudy,324,Sunday
503,Event 503,Expo,2023-03-15,D,52,Cloudy,216,Wednesday
504,Event 504,Concert,2023-06-28,A,82,Cloudy,78,Wednesday
505,Event 505,Conference,2022-05-09,B,24,Sunny,51,Monday
506,Event 506,Concert,2023-09-25,D,46,Cloudy,479,Monday
507,Event 507,Concert,2022-12-26,A,12,Cloudy,265,Monday
508,Event 508,Conference,2023-02-28,B,88,Rainy,389,Tuesday
509,Event 509,Conference,2023-05-29,A,79,Rainy,97,Monday
510,Event 510,Workshop,2023-07-25,D,34,Cloudy,493,Tuesday
511,Event 511,Workshop,2023-09-04,D,36,Cloudy,298,Monday
512,Event 512,Conference,2022-12-22,B,47,Cloudy,115,Thursday
513,Event 513,Concert,2023-03-31,A,39,Rainy,211,Friday
514,Event 514,Conference,2024-01-18,B,20,Rainy,66,Thursday
515,Event 515,Conference,2023-12-04,E,42,Rainy,188,Monday
516,Event 516,Concert,2023-01-30,A,60,Sunny,175,Monday
517,Event 517,Expo,2022-03-19,B,92,Rainy,176,Saturday
518,Event 518,Concert,2022-10-08,C,79,Rainy,352,Saturday
519,Event 519,Conference,2023-10-09,D,19,Rainy,397,Monday
520,Event 520,Workshop,2023-04-24,B,34,Cloudy,270,Monday
521,Event 521,Conference,2022-07-03,C,34,Sunny,332,Sunday
522,Event 522,Workshop,2023-03-07,D,16,Sunny,434,Tuesday
523,Event 523,Conference,2023-02-21,B,11,Rainy,350,Tuesday
524,Event 524,Workshop,2022-08-22,D,24,Cloudy,251,Monday
525,Event 525,Workshop,2022-07-16,A,59,Cloudy,485,Saturday
526,Event 526,Conference,2023-09-07,B,64,Sunny,469,Thursday
527,Event 527,Expo,2023-08-30,D,20,Sunny,181,Wednesday
528,Event 528,Expo,2023-02-25,E,84,Sunny,414,Saturday
529,Event 529,Concert,2022-03-09,C,52,Rainy,457,Wednesday
530,Event 530,Workshop,2022-05-04,C,90,Rainy,330,Wednesday
531,Event 531,Conference,2023-03-23,D,73,Cloudy,408,Thursday
532,Event 532,Expo,2022-04-08,A,13,Rainy,426,Friday
533,Event 533,Expo,2023-07-07,D,24,Sunny,246,Friday
534,Event 534,Workshop,2023-12-10,E,33,Rainy,395,Sunday
535,Event 535,Conference,2023-10-29,B,15,Cloudy,467,Sunday
536,Event 536,Expo,2023-01-10,C,90,Sunny,159,Tuesday
537,Event 537,Workshop,2024-01-13,D,69,Cloudy,116,Saturday
538,Event 538,Workshop,2022-02-23,B,86,Cloudy,192,Wednesday
539,Event 539,Expo,2022-11-16,E,29,Cloudy,163,Wednesday
540,Event 540,Conference,2022-01-22,D,70,Rainy,204,Saturday
541,Event 541,Conference,2023-03-01,A,51,Sunny,360,Wednesday
542,Event 542,Conference,2022-12-29,C,48,Rainy,275,Thursday
543,Event 543,Expo,2024-03-08,D,29,Rainy,450,Friday
544,Event 544,Conference,2024-04-01,E,47,Rainy,98,Monday
545,Event 545,Workshop,2022-03-02,B,99,Rainy,202,Wednesday
546,Event 546,Workshop,2023-09-11,C,85,Rainy,382,Monday
547,Event 547,Conference,2023-08-11,B,82,Rainy,330,Friday
548,Event 548,Concert,2022-12-22,C,74,Cloudy,72,Thursday
549,Event 549,Expo,2022-11-01,E,53,Cloudy,402,Tuesday
550,Event 550,Workshop,2024-04-07,E,50,Cloudy,109,Sunday
551,Event 551,Workshop,2023-02-02,E,77,Cloudy,282,Thursday
552,Event 552,Concert,2023-08-17,B,100,Rainy,101,Thursday
553,Event 553,Expo,2022-01-08,D,98,Rainy,293,Saturday
554,Event 554,Expo,2022-02-23,A,43,Rainy,340,Wednesday
555,Event 555,Workshop,2022-08-22,E,85,Cloudy,315,Monday
556,Event 556,Expo,2023-05-13,B,52,Sunny,94,Saturday
557,Event 557,Expo,2022-12-09,E,56,Rainy,263,Friday
558,Event 558,Workshop,2024-02-19,D,41,Rainy,320,Monday
559,Event 559,Expo,2023-06-05,A,56,Rainy,57,Monday
560,Event 560,Concert,2023-12-11,E,96,Rainy,72,Monday
561,Event 561,Conference,2024-01-04,E,63,Cloudy,240,Thursday
562,Event 562,Concert,2023-04-11,C,39,Sunny,346,Tuesday
563,Event 563,Conference,2023-03-08,E,82,Rainy,70,Wednesday
564,Event 564,Workshop,2023-05-10,A,47,Rainy,211,Wednesday
565,Event 565,Expo,2023-02-24,E,81,Sunny,56,Friday
566,Event 566,Expo,2023-09-11,D,91,Sunny,175,Monday
567,Event 567,Expo,2023-08-29,A,15,Rainy,328,Tuesday
568,Event 568,Concert,2024-04-01,B,72,Sunny,73,Monday
569,Event 569,Conference,2024-02-06,D,80,Rainy,267,Tuesday
570,Event 570,Workshop,2023-07-25,C,64,Sunny,134,Tuesday
571,Event 571,Concert,2022-03-09,B,98,Rainy,406,Wednesday
572,Event 572,Workshop,2024-04-29,B,13,Sunny,373,Monday
573,Event 573,Workshop,2023-08-23,B,94,Rainy,431,Wednesday
574,Event 574,Workshop,2024-01-29,C,35,Rainy,261,Monday
575,Event 575,Workshop,2023-07-11,A,96,Cloudy,429,Tuesday
576,Event 576,Concert,2022-04-15,B,97,Cloudy,209,Friday
577,Event 577,Workshop,2023-08-03,C,83,Cloudy,157,Thursday
578,Event 578,Conference,2022-06-23,E,37,Cloudy,197,Thursday
579,Event 579,Workshop,2022-10-05,D,33,Cloudy,402,Wednesday
580,Event 580,Concert,2024-04-27,D,75,Sunny,57,Saturday
581,Event 581,Workshop,2022-03-15,C,88,Cloudy,264,Tuesday
582,Event 582,Concert,2022-03-02,A,34,Sunny,472,Wednesday
583,Event 583,Workshop,2023-01-31,C,92,Rainy,379,Tuesday
584,Event 584,Expo,2023-09-24,D,92,Rainy,344,Sunday
585,Event 585,Concert,2024-02-08,E,59,Sunny,356,Thursday
586,Event 586,Workshop,2022-12-17,D,11,Sunny,74,Saturday
587,Event 587,Conference,2023-03-01,D,82,Sunny,453,Wednesday
588,Event 588,Expo,2023-04-13,E,20,Cloudy,60,Thursday
589,Event 589,Conference,2022-04-23,C,82,Rainy,442,Saturday
590,Event 590,Expo,2023-11-01,C,71,Cloudy,84,Wednesday
591,Event 591,Expo,2022-07-07,C,72,Sunny,261,Thursday
592,Event 592,Concert,2022-09-21,B,58,Rainy,331,Wednesday
593,Event 593,Conference,2023-08-18,D,77,Sunny,102,Friday
594,Event 594,Conference,2022-07-19,E,13,Cloudy,126,Tuesday
595,Event 595,Expo,2023-05-25,E,12,Cloudy,354,Thursday
596,Event 596,Concert,2022-08-05,E,82,Sunny,492,Friday
597,Event 597,Workshop,2022-03-08,A,10,Sunny,421,Tuesday
598,Event 598,Concert,2023-07-24,B,100,Sunny,449,Monday
599,Event 599,Workshop,2023-07-01,E,62,Rainy,144,Saturday
600,Event 600,Workshop,2022-09-05,B,93,Sunny,122,Monday
601,Event 601,Expo,2023-04-26,C,49,Sunny,499,Wednesday
602,Event 602,Concert,2022-10-09,D,57,Rainy,151,Sunday
603,Event 603,Expo,2022-08-09,D,62,Cloudy,120,Tuesday
604,Event 604,Concert,2022-10-18,C,59,Sunny,481,Tuesday
605,Event 605,Concert,2022-05-21,C,55,Cloudy,447,Saturday
606,Event 606,Concert,2022-06-05,D,64,Cloudy,442,Sunday
607,Event 607,Conference,2022-10-05,B,74,Rainy,360,Wednesday
608,Event 608,Expo,2023-03-24,D,63,Rainy,199,Friday
609,Event 609,Concert,2023-05-08,C,34,Rainy,103,Monday
610,Event 610,Conference,2024-04-01,D,85,Sunny,172,Monday
611,Event 611,Conference,2022-07-06,C,75,Cloudy,465,Wednesday
612,Event 612,Expo,2022-12-22,D,86,Cloudy,353,Thursday
613,Event 613,Expo,2024-01-30,B,77,Cloudy,381,Tuesday
614,Event 614,Expo,2023-09-05,A,20,Sunny,179,Tuesday
615,Event 615,Conference,2023-03-29,D,34,Sunny,355,Wednesday
616,Event 616,Conference,2022-07-27,C,31,Rainy,231,Wednesday
617,Event 617,Expo,2023-08-30,C,81,Rainy,450,Wednesday
618,Event 618,Workshop,2022-03-26,C,31,Cloudy,386,Saturday
619,Event 619,Conference,2024-01-05,B,28,Cloudy,339,Friday
620,Event 620,Workshop,2023-04-19,D,25,Rainy,59,Wednesday
621,Event 621,Workshop,2022-04-06,B,36,Rainy,251,Wednesday
622,Event 622,Expo,2024-03-22,B,94,Cloudy,327,Friday
623,Event 623,Workshop,2022-08-02,C,94,Rainy,74,Tuesday
624,Event 624,Concert,2022-06-25,D,70,Rainy,156,Saturday
625,Event 625,Expo,2023-03-29,C,78,Sunny,400,Wednesday
626,Event 626,Conference,2023-03-22,A,10,Sunny,180,Wednesday
627,Event 627,Conference,2023-11-21,E,85,Cloudy,460,Tuesday
628,Event 628,Workshop,2022-05-29,B,44,Cloudy,375,Sunday
629,Event 629,Concert,2023-02-27,A,52,Sunny,491,Monday
630,Event 630,Expo,2023-10-04,C,63,Sunny,500,Wednesday
631,Event 631,Expo,2022-04-24,C,47,Cloudy,277,Sunday
632,Event 632,Concert,2022-05-22,A,64,Rainy,282,Sunday
633,Event 633,Expo,2022-12-04,B,88,Cloudy,189,Sunday
634,Event 634,Expo,2022-02-12,A,58,Rainy,427,Saturday
635,Event 635,Workshop,2022-09-19,A,64,Sunny,261,Monday
636,Event 636,Expo,2022-12-17,E,81,Cloudy,233,Saturday
637,Event 637,Conference,2022-11-12,C,36,Sunny,253,Saturday
638,Event 638,Concert,2023-05-05,A,12,Cloudy,294,Friday
639,Event 639,Expo,2023-11-05,E,39,Rainy,88,Sunday
640,Event 640,Concert,2022-08-06,C,47,Sunny,188,Saturday
641,Event 641,Concert,2023-06-28,E,68,Sunny,444,Wednesday
642,Event 642,Expo,2022-12-16,E,32,Sunny,270,Friday
643,Event 643,Expo,2023-10-24,A,17,Cloudy,87,Tuesday
644,Event 644,Expo,2023-06-15,C,81,Cloudy,184,Thursday
645,Event 645,Expo,2022-04-09,D,65,Sunny,455,Saturday
646,Event 646,Workshop,2023-06-23,D,85,Sunny,143,Friday
647,Event 647,Concert,2022-11-26,D,26,Rainy,368,Saturday
648,Event 648,Concert,2024-04-05,A,61,Sunny,116,Friday
649,Event 649,Expo,2022-07-19,A,10,Rainy,494,Tuesday
650,Event 650,Expo,2023-12-20,A,50,Rainy,470,Wednesday
651,Event 651,Conference,2023-09-18,D,20,Sunny,168,Monday
652,Event 652,Expo,2023-03-09,A,14,Cloudy,257,Thursday
653,Event 653,Workshop,2022-12-30,D,33,Sunny,499,Friday
654,Event 654,Expo,2023-02-28,C,74,Sunny,371,Tuesday
655,Event 655,Workshop,2023-10-11,B,70,Rainy,463,Wednesday
656,Event 656,Expo,2022-05-15,D,86,Sunny,434,Sunday
657,Event 657,Conference,2022-10-28,A,55,Sunny,160,Friday
658,Event 658,Conference,2022-06-26,A,43,Rainy,220,Sunday
659,Event 659,Conference,2022-04-12,B,100,Cloudy,116,Tuesday
660,Event 660,Conference,2023-10-06,D,68,Rainy,301,Friday
661,Event 661,Conference,2023-12-18,D,22,Cloudy,241,Monday
662,Event 662,Workshop,2023-03-02,B,48,Rainy,243,Thursday
663,Event 663,Concert,2022-05-05,C,13,Sunny,183,Thursday
664,Event 664,Concert,2022-08-24,D,57,Rainy,285,Wednesday
665,Event 665,Workshop,2022-12-09,B,83,Cloudy,220,Friday
666,Event 666,Workshop,2023-11-23,A,72,Rainy,474,Thursday
667,Event 667,Concert,2023-03-14,C,12,Sunny,276,Tuesday
668,Event 668,Expo,2024-02-08,C,50,Cloudy,232,Thursday
669,Event 669,Workshop,2023-12-18,E,10,Rainy,497,Monday
670,Event 670,Concert,2023-10-25,B,22,Sunny,361,Wednesday
671,Event 671,Workshop,2023-01-07,E,92,Rainy,384,Saturday
672,Event 672,Workshop,2022-06-11,D,47,Cloudy,181,Saturday
673,Event 673,Concert,2022-09-16,A,99,Sunny,57,Friday
674,Event 674,Workshop,2023-04-12,C,88,Sunny,356,Wednesday
675,Event 675,Workshop,2023-12-22,A,48,Rainy,487,Friday
676,Event 676,Expo,2023-01-08,A,79,Sunny,314,Sunday
677,Event 677,Conference,2023-04-19,C,49,Cloudy,401,Wednesday
678,Event 678,Concert,2023-10-04,D,16,Rainy,376,Wednesday
679,Event 679,Conference,2022-12-10,C,31,Cloudy,109,Saturday
680,Event 680,Workshop,2023-09-05,B,44,Cloudy,59,Tuesday
681,Event 681,Concert,2023-12-24,D,54,Sunny,319,Sunday
682,Event 682,Concert,2022-07-03,E,62,Cloudy,192,Sunday
683,Event 683,Expo,2022-07-10,E,87,Sunny,306,Sunday
684,Event 684,Concert,2022-10-21,A,32,Cloudy,144,Friday
685,Event 685,Workshop,2023-03-25,E,42,Cloudy,219,Saturday
686,Event 686,Workshop,2022-07-03,D,81,Rainy,230,Sunday
687,Event 687,Concert,2024-04-14,B,50,Cloudy,180,Sunday
688,Event 688,Conference,2022-02-23,E,100,Sunny,116,Wednesday
689,Event 689,Conference,2024-03-03,D,74,Cloudy,310,Sunday
690,Event 690,Expo,2022-08-09,A,53,Sunny,450,Tuesday
691,Event 691,Expo,2022-11-27,C,10,Cloudy,309,Sunday
692,Event 692,Conference,2022-10-17,B,25,Rainy,216,Monday
693,Event 693,Concert,2023-10-10,D,85,Rainy,229,Tuesday
694,Event 694,Workshop,2023-01-27,E,61,Rainy,164,Friday
695,Event 695,Conference,2024-03-21,C,71,Cloudy,272,Thursday
696,Event 696,Workshop,2022-07-11,B,47,Cloudy,307,Monday
697,Event 697,Conference,2024-03-19,E,20,Rainy,73,Tuesday
698,Event 698,Concert,2023-10-13,C,45,Sunny,448,Friday
699,Event 699,Workshop,2022-05-10,A,10,Sunny,342,Tuesday
700,Event 700,Workshop,2023-12-08,B,92,Cloudy,240,Friday
701,Event 701,Workshop,2024-01-13,C,77,Rainy,273,Saturday
702,Event 702,Conference,2022-03-19,C,43,Cloudy,288,Saturday
703,Event 703,Concert,2022-06-25,D,66,Sunny,121,Saturday
704,Event 704,Concert,2022-09-11,E,91,Sunny,291,Sunday
705,Event 705,Workshop,2024-02-25,C,83,Rainy,188,Sunday
706,Event 706,Expo,2022-02-10,C,96,Cloudy,442,Thursday
707,Event 707,Conference,2023-09-04,D,72,Sunny,465,Monday
708,Event 708,Concert,2023-06-08,C,75,Cloudy,77,Thursday
709,Event 709,Conference,2022-03-25,D,69,Rainy,295,Friday
710,Event 710,Expo,2024-03-26,C,62,Cloudy,477,Tuesday
711,Event 711,Conference,2023-07-24,E,58,Cloudy,438,Monday
712,Event 712,Conference,2024-02-11,E,20,Sunny,129,Sunday
713,Event 713,Concert,2023-05-21,A,63,Rainy,186,Sunday
714,Event 714,Workshop,2024-03-01,B,24,Sunny,374,Friday
715,Event 715,Expo,2022-05-05,D,68,Sunny,139,Thursday
716,Event 716,Conference,2023-10-12,E,91,Sunny,373,Thursday
717,Event 717,Workshop,2022-07-27,C,96,Sunny,493,Wednesday
718,Event 718,Workshop,2022-08-21,B,31,Sunny,164,Sunday
719,Event 719,Conference,2023-06-04,E,22,Cloudy,90,Sunday
720,Event 720,Expo,2022-12-20,E,79,Rainy,188,Tuesday
721,Event 721,Conference,2022-03-16,B,67,Rainy,465,Wednesday
722,Event 722,Expo,2023-05-04,C,28,Cloudy,429,Thursday
723,Event 723,Workshop,2022-05-29,A,27,Cloudy,196,Sunday
724,Event 724,Workshop,2022-08-30,E,86,Sunny,490,Tuesday
725,Event 725,Workshop,2022-04-05,E,65,Sunny,315,Tuesday
726,Event 726,Expo,2022-01-14,C,57,Sunny,255,Friday
727,Event 727,Expo,2022-04-16,E,19,Cloudy,267,Saturday
728,Event 728,Conference,2023-09-16,A,47,Rainy,382,Saturday
729,Event 729,Workshop,2023-07-03,B,54,Rainy,90,Monday
730,Event 730,Concert,2022-11-03,D,44,Cloudy,252,Thursday
731,Event 731,Conference,2023-01-03,A,14,Rainy,252,Tuesday
732,Event 732,Concert,2022-04-01,B,93,Sunny,125,Friday
733,Event 733,Workshop,2022-07-24,C,23,Sunny,82,Sunday
734,Event 734,Conference,2022-01-03,C,82,Rainy,358,Monday
735,Event 735,Workshop,2023-10-23,D,14,Cloudy,497,Monday
736,Event 736,Concert,2024-03-17,D,32,Rainy,483,Sunday
737,Event 737,Conference,2023-04-07,C,22,Sunny,452,Friday
738,Event 738,Conference,2023-02-17,E,60,Sunny,159,Friday
739,Event 739,Concert,2024-02-13,A,64,Rainy,275,Tuesday
740,Event 740,Expo,2022-06-05,A,67,Rainy,81,Sunday
741,Event 741,Concert,2022-03-23,D,80,Cloudy,480,Wednesday
742,Event 742,Expo,2022-12-09,E,62,Cloudy,83,Friday
743,Event 743,Expo,2022-07-22,A,17,Cloudy,151,Friday
744,Event 744,Workshop,2022-06-18,D,24,Cloudy,457,Saturday
745,Event 745,Expo,2023-08-24,D,68,Rainy,455,Thursday
746,Event 746,Workshop,2022-10-06,B,89,Rainy,67,Thursday
747,Event 747,Expo,2023-10-29,C,69,Cloudy,113,Sunday
748,Event 748,Conference,2024-04-18,D,78,Rainy,126,Thursday
749,Event 749,Expo,2022-07-23,A,14,Sunny,448,Saturday
750,Event 750,Concert,2023-10-12,E,78,Rainy,433,Thursday
751,Event 751,Workshop,2023-03-08,A,18,Cloudy,308,Wednesday
752,Event 752,Concert,2024-03-11,C,85,Cloudy,146,Monday
753,Event 753,Concert,2022-04-03,E,26,Sunny,93,Sunday
754,Event 754,Concert,2023-06-14,B,25,Cloudy,295,Wednesday
755,Event 755,Conference,2023-04-29,A,26,Sunny,112,Saturday
756,Event 756,Expo,2022-03-08,B,74,Cloudy,173,Tuesday
757,Event 757,Conference,2023-11-07,A,45,Cloudy,58,Tuesday
758,Event 758,Conference,2023-03-03,E,65,Rainy,312,Friday
759,Event 759,Concert,2022-12-28,E,73,Sunny,480,Wednesday
760,Event 760,Expo,2022-06-07,C,78,Cloudy,218,Tuesday
761,Event 761,Concert,2023-01-01,D,56,Cloudy,381,Sunday
762,Event 762,Expo,2023-07-04,C,80,Sunny,179,Tuesday
763,Event 763,Concert,2022-08-04,A,55,Cloudy,426,Thursday
764,Event 764,Concert,2022-11-18,E,45,Cloudy,169,Friday
765,Event 765,Expo,2023-02-17,B,50,Sunny,493,Friday
766,Event 766,Concert,2022-01-03,C,67,Cloudy,137,Monday
767,Event 767,Concert,2022-05-22,D,48,Cloudy,50,Sunday
768,Event 768,Expo,2024-04-04,E,100,Sunny,66,Thursday
769,Event 769,Concert,2024-04-16,B,54,Rainy,382,Tuesday
770,Event 770,Concert,2023-12-15,C,20,Cloudy,462,Friday
771,Event 771,Concert,2022-05-09,A,65,Rainy,105,Monday
772,Event 772,Conference,2023-03-02,B,26,Sunny,310,Thursday
773,Event 773,Workshop,2022-07-23,B,65,Sunny,301,Saturday
774,Event 774,Concert,2022-02-21,D,71,Cloudy,386,Monday
775,Event 775,Expo,2022-01-29,E,22,Cloudy,471,Saturday
776,Event 776,Concert,2023-05-22,C,46,Cloudy,305,Monday
777,Event 777,Concert,2022-08-16,E,46,Rainy,171,Tuesday
778,Event 778,Expo,2023-07-24,A,53,Sunny,357,Monday
779,Event 779,Expo,2022-03-30,E,89,Cloudy,412,Wednesday
780,Event 780,Conference,2024-01-31,C,83,Sunny,235,Wednesday
781,Event 781,Concert,2024-01-24,C,60,Rainy,337,Wednesday
782,Event 782,Concert,2023-11-29,E,97,Sunny,410,Wednesday
783,Event 783,Expo,2023-11-12,B,32,Cloudy,134,Sunday
784,Event 784,Workshop,2023-08-13,A,34,Sunny,287,Sunday
